epoch,step,test_acc,test_loss,train_loss,val_acc,val_loss
0,59,,,2.045706033706665,,
0,60,,,2.010190010070801,,
0,61,,,2.017200231552124,,
0,62,,,2.04274320602417,,
0,63,,,2.0429177284240723,,
0,64,,,1.9687857627868652,,
0,65,,,2.0137550830841064,,
0,66,,,2.0321028232574463,,
0,67,,,2.0367980003356934,,
0,68,,,2.089879035949707,,
0,69,,,2.056600570678711,,
0,70,,,2.040586471557617,,
0,71,,,2.0112557411193848,,
0,72,,,2.00534725189209,,
0,73,,,2.0366692543029785,,
0,74,,,2.060711622238159,,
0,75,,,2.047187566757202,,
0,76,,,2.0042192935943604,,
0,77,,,2.020153760910034,,
0,78,,,2.0085411071777344,,
0,79,,,2.0230443477630615,,
0,80,,,1.9953913688659668,,
0,81,,,2.070075511932373,,
0,82,,,2.037262439727783,,
0,83,,,1.9496270418167114,,
0,84,,,2.0378875732421875,,
0,85,,,1.9619441032409668,,
0,86,,,1.9900014400482178,,
0,87,,,2.045883893966675,,
0,88,,,2.0487027168273926,,
0,89,,,1.9978735446929932,,
0,90,,,2.004556179046631,,
0,91,,,1.9398763179779053,,
0,92,,,1.961252212524414,,
0,93,,,2.0581650733947754,,
0,94,,,1.9887818098068237,,
0,95,,,1.9772828817367554,,
0,96,,,1.9768126010894775,,
0,97,,,1.9543191194534302,,
0,98,,,1.9638187885284424,,
0,99,,,1.9696052074432373,,
0,100,,,2.001101016998291,,
0,101,,,1.9879379272460938,,
0,102,,,2.0299277305603027,,
0,103,,,1.983095407485962,,
0,104,,,1.926279902458191,,
0,105,,,1.9202497005462646,,
0,106,,,1.9908387660980225,,
0,107,,,1.904553771018982,,
0,108,,,1.9361785650253296,,
0,109,,,1.94766366481781,,
0,110,,,1.8967137336730957,,
0,111,,,1.9850094318389893,,
0,112,,,1.947828769683838,,
0,113,,,2.0035030841827393,,
0,114,,,2.0583043098449707,,
0,115,,,1.9851186275482178,,
0,116,,,1.9710261821746826,,
0,117,,,2.029022216796875,,
0,118,,,1.9891717433929443,,
0,119,,,1.9145159721374512,,
0,120,,,1.9631319046020508,,
0,121,,,2.0234479904174805,,
0,122,,,1.8964564800262451,,
0,123,,,2.011155843734741,,
0,124,,,1.9612499475479126,,
0,125,,,2.0122933387756348,,
0,126,,,1.9064533710479736,,
0,127,,,1.9450337886810303,,
0,128,,,1.979536771774292,,
0,129,,,1.9888420104980469,,
0,130,,,1.9261131286621094,,
0,131,,,1.9246923923492432,,
0,132,,,1.957025408744812,,
0,133,,,1.9520940780639648,,
0,134,,,1.9684154987335205,,
0,135,,,1.9611769914627075,,
0,136,,,1.9688032865524292,,
0,137,,,1.8956741094589233,,
0,138,,,1.9069355726242065,,
0,139,,,1.9526219367980957,,
0,140,,,1.9908061027526855,,
0,141,,,2.002875804901123,,
0,142,,,2.0287346839904785,,
0,143,,,1.9489753246307373,,
0,144,,,1.9049490690231323,,
0,145,,,1.9173400402069092,,
0,146,,,1.9482953548431396,,
0,147,,,1.954156517982483,,
0,148,,,1.9763442277908325,,
0,149,,,1.9036420583724976,,
0,150,,,1.9372392892837524,,
0,151,,,1.9688622951507568,,
0,152,,,1.9340565204620361,,
0,153,,,2.0045042037963867,,
0,154,,,1.9435322284698486,,
0,155,,,1.8787561655044556,,
0,156,,,1.9411910772323608,,
0,157,,,1.9287608861923218,,
0,158,,,1.914743423461914,,
0,159,,,1.960176706314087,,
0,160,,,1.9691728353500366,,
0,161,,,1.9271512031555176,,
0,162,,,1.9348678588867188,,
0,163,,,1.8996248245239258,,
0,164,,,1.9449858665466309,,
0,165,,,1.8784501552581787,,
0,166,,,1.921292781829834,,
0,167,,,1.9787620306015015,,
0,168,,,1.974536418914795,,
0,169,,,1.9267568588256836,,
0,170,,,1.9202959537506104,,
0,171,,,2.004270076751709,,
0,172,,,1.9403464794158936,,
0,173,,,1.8985190391540527,,
0,174,,,1.871164083480835,,
0,175,,,1.9211883544921875,,
0,176,,,1.929499626159668,,
0,177,,,1.909921646118164,,
0,178,,,2.0042662620544434,,
0,179,,,1.8841569423675537,,
0,180,,,1.9398319721221924,,
0,181,,,1.8788045644760132,,
0,182,,,1.965201735496521,,
0,183,,,2.0046257972717285,,
0,184,,,1.8659796714782715,,
0,185,,,1.9663286209106445,,
0,186,,,1.9333913326263428,,
0,187,,,1.9097208976745605,,
0,188,,,1.8181138038635254,,
0,189,,,1.850560188293457,,
0,190,,,1.9644193649291992,,
0,191,,,1.9807153940200806,,
0,192,,,1.9416179656982422,,
0,193,,,1.9953174591064453,,
0,194,,,1.8547202348709106,,
0,195,,,1.888641595840454,,
0,196,,,1.9202808141708374,,
0,197,,,1.949526309967041,,
0,198,,,1.832207202911377,,
0,199,,,1.9095559120178223,,
0,200,,,1.8459906578063965,,
0,201,,,1.9025366306304932,,
0,202,,,1.8542616367340088,,
0,203,,,1.9790886640548706,,
0,204,,,1.8800411224365234,,
0,205,,,1.858163833618164,,
0,206,,,1.8827857971191406,,
0,207,,,1.9258818626403809,,
0,208,,,1.9195077419281006,,
0,209,,,1.9144837856292725,,
0,210,,,1.8429681062698364,,
0,211,,,1.8947782516479492,,
0,212,,,1.8916168212890625,,
0,213,,,1.8916711807250977,,
0,214,,,1.9293644428253174,,
0,215,,,1.8749592304229736,,
0,216,,,1.923706293106079,,
0,217,,,1.8719146251678467,,
0,218,,,1.8554260730743408,,
0,219,,,1.873166561126709,,
0,220,,,1.9381499290466309,,
0,221,,,1.9356300830841064,,
0,222,,,1.9711912870407104,,
0,223,,,1.9191646575927734,,
0,224,,,1.9027063846588135,,
0,225,,,1.8579559326171875,,
0,226,,,1.879416584968567,,
0,227,,,1.8561334609985352,,
0,228,,,1.8528096675872803,,
0,229,,,1.9422814846038818,,
0,230,,,1.9252784252166748,,
0,231,,,1.875888466835022,,
0,232,,,1.8259085416793823,,
0,233,,,1.9156672954559326,,
0,234,,,1.8478249311447144,,
0,235,,,1.8855259418487549,,
0,236,,,1.835701584815979,,
0,237,,,1.9453773498535156,,
0,238,,,1.8891710042953491,,
0,239,,,1.9220384359359741,,
0,240,,,1.8882311582565308,,
0,241,,,1.9639264345169067,,
0,242,,,1.8196797370910645,,
0,243,,,1.8350236415863037,,
0,244,,,1.8477022647857666,,
0,245,,,1.9319754838943481,,
0,246,,,1.8996506929397583,,
0,247,,,1.9052531719207764,,
0,248,,,1.8840503692626953,,
0,249,,,1.9057468175888062,,
0,250,,,1.9257127046585083,,
0,251,,,1.9023158550262451,,
0,252,,,1.860384225845337,,
0,253,,,1.8798956871032715,,
0,254,,,1.8663445711135864,,
0,255,,,1.8803069591522217,,
0,256,,,1.904369592666626,,
0,257,,,1.8699846267700195,,
0,258,,,1.8534691333770752,,
0,259,,,1.8682587146759033,,
0,260,,,1.8634607791900635,,
0,261,,,1.801329493522644,,
0,262,,,1.8644465208053589,,
0,263,,,1.8474805355072021,,
0,264,,,1.8827799558639526,,
0,265,,,1.840778112411499,,
0,266,,,1.9487340450286865,,
0,267,,,1.8612664937973022,,
0,268,,,1.8561584949493408,,
0,269,,,1.8737058639526367,,
0,270,,,1.9078712463378906,,
0,271,,,1.848602294921875,,
0,272,,,1.834707260131836,,
0,273,,,1.8893671035766602,,
0,274,,,1.7264140844345093,,
0,275,,,1.8648548126220703,,
0,276,,,1.8755415678024292,,
0,277,,,1.8511592149734497,,
0,278,,,1.8429675102233887,,
0,279,,,1.7830651998519897,,
0,280,,,1.8112893104553223,,
0,281,,,1.8903921842575073,,
0,282,,,1.9095005989074707,,
0,283,,,1.8273829221725464,,
0,284,,,2.0017523765563965,,
0,285,,,1.8692097663879395,,
0,286,,,1.8265482187271118,,
0,287,,,1.7954604625701904,,
0,288,,,1.7833571434020996,,
0,289,,,1.8163371086120605,,
0,290,,,1.8144619464874268,,
0,291,,,1.748175024986267,,
0,292,,,1.863398551940918,,
0,293,,,1.7831827402114868,,
0,294,,,1.8956646919250488,,
0,295,,,1.7877684831619263,,
0,296,,,1.8381478786468506,,
0,297,,,1.824069619178772,,
0,298,,,1.90638267993927,,
0,299,,,1.8803057670593262,,
0,300,,,1.8534119129180908,,
0,301,,,1.8706406354904175,,
0,302,,,1.893071174621582,,
0,303,,,1.862317681312561,,
0,304,,,1.8601958751678467,,
0,305,,,1.8539953231811523,,
0,306,,,1.8191626071929932,,
0,307,,,1.8323523998260498,,
0,308,,,1.8365182876586914,,
0,309,,,1.8458685874938965,,
0,310,,,1.8276848793029785,,
0,311,,,1.8239712715148926,,
0,312,,,1.850838303565979,,
0,313,,,1.7705472707748413,,
0,314,,,1.9684975147247314,,
0,315,,,1.827568769454956,,
0,316,,,1.8284037113189697,,
0,317,,,1.9255142211914062,,
0,318,,,1.854149341583252,,
0,319,,,1.825136423110962,,
0,320,,,1.8577959537506104,,
0,321,,,1.783624291419983,,
0,322,,,1.7728772163391113,,
0,323,,,1.802980899810791,,
0,324,,,1.8197526931762695,,
0,325,,,1.8627980947494507,,
0,326,,,1.852571725845337,,
0,327,,,1.8932538032531738,,
0,328,,,1.8841853141784668,,
0,329,,,1.8540167808532715,,
0,330,,,1.8864229917526245,,
0,331,,,1.8132948875427246,,
0,332,,,1.8541607856750488,,
0,333,,,1.7788100242614746,,
0,334,,,1.8200263977050781,,
0,335,,,1.8168115615844727,,
0,336,,,1.7713770866394043,,
0,337,,,1.908862829208374,,
0,338,,,1.8850350379943848,,
0,339,,,1.79490065574646,,
0,340,,,1.772451400756836,,
0,341,,,1.8444156646728516,,
0,342,,,1.7471579313278198,,
0,343,,,1.7682664394378662,,
0,344,,,1.8286349773406982,,
0,345,,,1.8150547742843628,,
0,346,,,1.8034732341766357,,
0,347,,,1.8172791004180908,,
0,348,,,1.828048825263977,,
0,349,,,1.7833948135375977,,
0,350,,,1.786106824874878,,
0,351,,,1.858069658279419,,
0,352,,,1.8059537410736084,,
0,353,,,1.8530806303024292,,
0,354,,,1.8349884748458862,,
0,355,,,1.7959010601043701,,
0,356,,,1.791670560836792,,
0,357,,,1.7959911823272705,,
0,358,,,1.7886697053909302,,
0,359,,,1.7768975496292114,,
0,360,,,1.8397165536880493,,
0,361,,,1.7996482849121094,,
0,362,,,1.7468631267547607,,
0,363,,,1.7524487972259521,,
0,364,,,1.8316330909729004,,
0,365,,,1.7908167839050293,,
0,366,,,1.7154275178909302,,
0,367,,,1.8092317581176758,,
0,368,,,1.762719988822937,,
0,369,,,1.842905879020691,,
0,370,,,1.7679815292358398,,
0,371,,,1.8222414255142212,,
0,372,,,1.7335431575775146,,
0,373,,,1.8230605125427246,,
0,374,,,1.766076922416687,,
0,375,,,1.7323863506317139,,
0,376,,,1.7755333185195923,,
0,377,,,1.7408387660980225,,
0,378,,,1.7041996717453003,,
0,379,,,1.9194002151489258,,
0,380,,,1.7627558708190918,,
0,381,,,1.7611900568008423,,
0,382,,,1.7384085655212402,,
0,383,,,1.8395518064498901,,
0,384,,,1.724151611328125,,
0,385,,,1.8290328979492188,,
0,386,,,1.8120617866516113,,
0,387,,,1.8694441318511963,,
0,388,,,1.770578145980835,,
0,389,,,1.8308876752853394,,
0,390,,,1.7513083219528198,,
0,391,,,1.789137601852417,,
0,392,,,1.8645877838134766,,
0,393,,,1.7642557621002197,,
0,394,,,1.8099514245986938,,
0,395,,,1.7702877521514893,,
0,396,,,1.7344551086425781,,
0,397,,,1.733471155166626,,
0,398,,,1.8298709392547607,,
0,399,,,1.7679293155670166,,
0,400,,,1.838169813156128,,
0,401,,,1.8659648895263672,,
0,402,,,1.7631375789642334,,
0,403,,,1.8042089939117432,,
0,404,,,1.8272398710250854,,
0,405,,,1.8073780536651611,,
0,406,,,1.7446072101593018,,
0,407,,,1.6925952434539795,,
0,408,,,1.8302676677703857,,
0,409,,,1.8012983798980713,,
0,410,,,1.793262004852295,,
0,411,,,1.7781540155410767,,
0,412,,,1.8667033910751343,,
0,413,,,1.821935772895813,,
0,414,,,1.7681801319122314,,
0,415,,,1.9852246046066284,,
0,416,,,1.7889586687088013,,
0,417,,,1.796397089958191,,
0,418,,,1.7506009340286255,,
0,419,,,1.7220368385314941,,
0,420,,,1.718669056892395,,
0,421,,,1.8339788913726807,,
0,422,,,1.8120771646499634,,
0,423,,,1.842240810394287,,
0,424,,,1.767168641090393,,
0,425,,,1.8196187019348145,,
0,426,,,1.841850996017456,,
0,427,,,1.8309646844863892,,
0,428,,,1.7321776151657104,,
0,429,,,1.786480188369751,,
0,430,,,1.7340079545974731,,
0,431,,,1.796337604522705,,
0,432,,,1.734347939491272,,
0,433,,,1.7313807010650635,,
0,434,,,1.7966642379760742,,
0,435,,,1.8057639598846436,,
0,436,,,1.7407268285751343,,
0,437,,,1.8090016841888428,,
0,438,,,1.7869067192077637,,
0,439,,,1.8181641101837158,,
0,440,,,1.786402940750122,,
0,441,,,1.7313282489776611,,
0,442,,,1.7657835483551025,,
0,443,,,1.8814327716827393,,
0,444,,,1.6963098049163818,,
0,445,,,1.7009291648864746,,
0,446,,,1.8118903636932373,,
0,447,,,1.784425139427185,,
0,448,,,1.723177433013916,,
0,449,,,1.7450621128082275,,
0,450,,,1.8473411798477173,,
0,451,,,1.7576706409454346,,
0,452,,,1.7835159301757812,,
0,453,,,1.7064270973205566,,
0,454,,,1.6981168985366821,,
0,455,,,1.795212984085083,,
0,456,,,1.7786316871643066,,
0,457,,,1.7774386405944824,,
0,458,,,1.7921738624572754,,
0,459,,,1.756637454032898,,
0,460,,,1.7562792301177979,,
0,461,,,1.79139244556427,,
0,462,,,1.8421614170074463,,
0,463,,,1.7199416160583496,,
0,464,,,1.7669599056243896,,
0,465,,,1.7707936763763428,,
0,466,,,1.7837378978729248,,
0,467,,,1.7924067974090576,,
0,468,,,1.7797248363494873,,
0,469,,,1.8091439008712769,,
0,470,,,1.7986998558044434,,
0,471,,,1.8626127243041992,,
0,472,,,1.7403383255004883,,
0,473,,,1.7511301040649414,,
0,474,,,1.7675728797912598,,
0,475,,,1.7726869583129883,,
0,476,,,1.7173457145690918,,
0,477,,,1.744202733039856,,
0,478,,,1.8095691204071045,,
0,479,,,1.8081779479980469,,
0,480,,,1.6960368156433105,,
0,481,,,1.8460131883621216,,
0,482,,,1.8121702671051025,,
0,483,,,1.8199952840805054,,
0,484,,,1.7140507698059082,,
0,485,,,1.7583770751953125,,
0,486,,,1.7446742057800293,,
0,487,,,1.7393907308578491,,
0,488,,,1.7944756746292114,,
0,489,,,1.7336187362670898,,
0,490,,,1.7022908926010132,,
0,491,,,1.7732487916946411,,
0,492,,,1.7977845668792725,,
0,493,,,1.8596028089523315,,
0,494,,,1.7538044452667236,,
0,495,,,1.7668936252593994,,
0,496,,,1.6876896619796753,,
0,497,,,1.7066683769226074,,
0,498,,,1.7528727054595947,,
0,499,,,1.7775912284851074,,
0,500,,,1.7276643514633179,,
0,501,,,1.8119181394577026,,
0,502,,,1.7368863821029663,,
0,503,,,1.82435941696167,,
0,504,,,1.7452807426452637,,
0,505,,,1.687483549118042,,
0,506,,,1.8046128749847412,,
0,507,,,1.7270400524139404,,
0,508,,,1.7749066352844238,,
0,509,,,1.7801637649536133,,
0,510,,,1.6649668216705322,,
0,511,,,1.6478304862976074,,
0,512,,,1.7767508029937744,,
0,513,,,1.7869659662246704,,
0,514,,,1.7174431085586548,,
0,515,,,1.7607779502868652,,
0,516,,,1.7111639976501465,,
0,517,,,1.8334861993789673,,
0,518,,,1.7766811847686768,,
0,519,,,1.7864433526992798,,
0,520,,,1.7544796466827393,,
0,521,,,1.785447597503662,,
0,522,,,1.7797904014587402,,
0,523,,,1.8557097911834717,,
0,524,,,1.7439501285552979,,
0,525,,,1.7041738033294678,,
0,526,,,1.6607418060302734,,
0,527,,,1.8630502223968506,,
0,528,,,1.7931137084960938,,
0,529,,,1.6962536573410034,,
0,530,,,1.732314944267273,,
0,531,,,1.732672929763794,,
0,532,,,1.7616667747497559,,
0,533,,,1.6945185661315918,,
0,534,,,1.8296533823013306,,
0,535,,,1.8162773847579956,,
0,536,,,1.7783087491989136,,
0,537,,,1.7151079177856445,,
0,538,,,1.749720811843872,,
0,539,,,1.7238948345184326,,
0,540,,,1.7459075450897217,,
0,541,,,1.7521708011627197,,
0,542,,,1.7224822044372559,,
0,543,,,1.7658610343933105,,
0,544,,,1.7687628269195557,,
0,545,,,1.7820085287094116,,
0,546,,,1.7451071739196777,,
0,547,,,1.8146166801452637,,
0,548,,,1.7337970733642578,,
0,549,,,1.790557622909546,,
0,550,,,1.6947338581085205,,
0,551,,,1.863293170928955,,
0,552,,,1.834560751914978,,
0,553,,,1.6909406185150146,,
0,554,,,1.820190668106079,,
0,555,,,1.7814841270446777,,
0,556,,,1.77665114402771,,
0,557,,,1.8618581295013428,,
0,558,,,1.7386951446533203,,
0,559,,,1.72714364528656,,
0,560,,,1.763312578201294,,
0,561,,,1.6829372644424438,,
0,562,,,1.7198271751403809,,
0,563,,,1.7582530975341797,,
0,564,,,1.689924716949463,,
0,565,,,1.743830919265747,,
0,566,,,1.7323212623596191,,
0,567,,,1.8029505014419556,,
0,568,,,1.7591123580932617,,
0,569,,,1.8048328161239624,,
0,570,,,1.7421040534973145,,
0,571,,,1.782271385192871,,
0,572,,,1.770890712738037,,
0,573,,,1.778315782546997,,
0,574,,,1.872135043144226,,
0,575,,,1.770777940750122,,
0,576,,,1.7467262744903564,,
0,577,,,1.8392131328582764,,
0,578,,,1.6565775871276855,,
0,579,,,1.769186019897461,,
0,580,,,1.8272007703781128,,
0,581,,,1.807481050491333,,
0,582,,,1.8443348407745361,,
0,583,,,1.7586567401885986,,
0,584,,,1.6276352405548096,,
0,585,,,1.723908543586731,,
0,586,,,1.7335330247879028,,
0,587,,,1.6679913997650146,,
0,588,,,1.7511358261108398,,
0,589,,,1.7575470209121704,,
0,590,,,1.6965880393981934,,
0,591,,,1.7220866680145264,,
0,592,,,1.8103182315826416,,
0,593,,,1.8246160745620728,,
0,594,,,1.7601923942565918,,
0,595,,,1.795823574066162,,
0,596,,,1.76179838180542,,
0,597,,,1.7203868627548218,,
0,598,,,1.7791136503219604,,
0,599,,,1.7499151229858398,,
0,600,,,1.7602956295013428,,
0,601,,,1.7253334522247314,,
0,602,,,1.7551164627075195,,
0,603,,,1.848809838294983,,
0,604,,,1.7910641431808472,,
0,605,,,1.773059368133545,,
0,606,,,1.6582574844360352,,
0,607,,,1.7022128105163574,,
0,608,,,1.743673324584961,,
0,609,,,1.734276294708252,,
0,610,,,1.8160419464111328,,
0,611,,,1.7020323276519775,,
0,612,,,1.815983533859253,,
0,613,,,1.768252968788147,,
0,614,,,1.7923431396484375,,
0,615,,,1.7465615272521973,,
0,616,,,1.7749905586242676,,
0,617,,,1.7298169136047363,,
0,618,,,1.7027194499969482,,
0,619,,,1.7696936130523682,,
0,620,,,1.7434937953948975,,
0,621,,,1.730391263961792,,
0,622,,,1.78327476978302,,
0,623,,,1.7634148597717285,,
0,624,,,1.7984877824783325,,
0,624,,,,0.04210631549358368,114.08877563476562
1,625,,,1.7273085117340088,,
1,626,,,1.723479151725769,,
1,627,,,1.6942453384399414,,
1,628,,,1.7746182680130005,,
1,629,,,1.7738103866577148,,
1,630,,,1.719944953918457,,
1,631,,,1.7172335386276245,,
1,632,,,1.7599482536315918,,
1,633,,,1.6876691579818726,,
1,634,,,1.7485759258270264,,
1,635,,,1.7451121807098389,,
1,636,,,1.7341599464416504,,
1,637,,,1.8107149600982666,,
1,638,,,1.757446050643921,,
1,639,,,1.8328347206115723,,
1,640,,,1.7711398601531982,,
1,641,,,1.7817473411560059,,
1,642,,,1.646202564239502,,
1,643,,,1.6955022811889648,,
1,644,,,1.779006838798523,,
1,645,,,1.6933410167694092,,
1,646,,,1.8474829196929932,,
1,647,,,1.7374601364135742,,
1,648,,,1.7814711332321167,,
1,649,,,1.7455940246582031,,
1,650,,,1.760176420211792,,
1,651,,,1.632005214691162,,
1,652,,,1.6869558095932007,,
1,653,,,1.6685675382614136,,
1,654,,,1.7042142152786255,,
1,655,,,1.8016853332519531,,
1,656,,,1.736465573310852,,
1,657,,,1.8427941799163818,,
1,658,,,1.7290247678756714,,
1,659,,,1.827129602432251,,
1,660,,,1.7568421363830566,,
1,661,,,1.7163686752319336,,
1,662,,,1.7958911657333374,,
1,663,,,1.6723673343658447,,
1,664,,,1.712902545928955,,
1,665,,,1.7268913984298706,,
1,666,,,1.7243088483810425,,
1,667,,,1.7275207042694092,,
1,668,,,1.6941461563110352,,
1,669,,,1.692842960357666,,
1,670,,,1.7503674030303955,,
1,671,,,1.7474364042282104,,
1,672,,,1.7617347240447998,,
1,673,,,1.7720543146133423,,
1,674,,,1.6489607095718384,,
1,675,,,1.8277318477630615,,
1,676,,,1.6834334135055542,,
1,677,,,1.6642553806304932,,
1,678,,,1.8538843393325806,,
1,679,,,1.7944198846817017,,
1,680,,,1.7587306499481201,,
1,681,,,1.7361705303192139,,
1,682,,,1.7717695236206055,,
1,683,,,1.7287547588348389,,
1,684,,,1.7697007656097412,,
1,685,,,1.677819013595581,,
1,686,,,1.8108713626861572,,
1,687,,,1.7145438194274902,,
1,688,,,1.6568872928619385,,
1,689,,,1.7705559730529785,,
1,690,,,1.6840736865997314,,
1,691,,,1.7029563188552856,,
1,692,,,1.7269567251205444,,
1,693,,,1.710691213607788,,
1,694,,,1.6631845235824585,,
1,695,,,1.7175723314285278,,
1,696,,,1.63438081741333,,
1,697,,,1.7173155546188354,,
1,698,,,1.6538865566253662,,
1,699,,,1.8063273429870605,,
1,700,,,1.7230353355407715,,
1,701,,,1.6719452142715454,,
1,702,,,1.7053396701812744,,
1,703,,,1.6757135391235352,,
1,704,,,1.7124086618423462,,
1,705,,,1.6956727504730225,,
1,706,,,1.6995015144348145,,
1,707,,,1.723257303237915,,
1,708,,,1.6928519010543823,,
1,709,,,1.6788280010223389,,
1,710,,,1.6994855403900146,,
1,711,,,1.6815303564071655,,
1,712,,,1.7579567432403564,,
1,713,,,1.69167959690094,,
1,714,,,1.7142689228057861,,
1,715,,,1.6916985511779785,,
1,716,,,1.6469380855560303,,
1,717,,,1.8178906440734863,,
1,718,,,1.662015676498413,,
1,719,,,1.7093685865402222,,
1,720,,,1.7470988035202026,,
1,721,,,1.6274304389953613,,
1,722,,,1.744312047958374,,
1,723,,,1.7538203001022339,,
1,724,,,1.7742019891738892,,
1,725,,,1.7754210233688354,,
1,726,,,1.710763692855835,,
1,727,,,1.7676746845245361,,
1,728,,,1.7317354679107666,,
1,729,,,1.6449791193008423,,
1,730,,,1.7067887783050537,,
1,731,,,1.7257113456726074,,
1,732,,,1.793635368347168,,
1,733,,,1.7589337825775146,,
1,734,,,1.6668200492858887,,
1,735,,,1.6767897605895996,,
1,736,,,1.7673417329788208,,
1,737,,,1.7384430170059204,,
1,738,,,1.7585241794586182,,
1,739,,,1.726873755455017,,
1,740,,,1.691370964050293,,
1,741,,,1.749424934387207,,
1,742,,,1.7553726434707642,,
1,743,,,1.6782052516937256,,
1,744,,,1.7289512157440186,,
1,745,,,1.7145659923553467,,
1,746,,,1.778395652770996,,
1,747,,,1.661604881286621,,
1,748,,,1.7293171882629395,,
1,749,,,1.7426409721374512,,
1,750,,,1.789890170097351,,
1,751,,,1.7115095853805542,,
1,752,,,1.7096308469772339,,
1,753,,,1.6884156465530396,,
1,754,,,1.7582038640975952,,
1,755,,,1.7594680786132812,,
1,756,,,1.7014329433441162,,
1,757,,,1.798690676689148,,
1,758,,,1.6646496057510376,,
1,759,,,1.6784520149230957,,
1,760,,,1.8271269798278809,,
1,761,,,1.7843601703643799,,
1,762,,,1.7052568197250366,,
1,763,,,1.6916286945343018,,
1,764,,,1.7549774646759033,,
1,765,,,1.7264184951782227,,
1,766,,,1.7308950424194336,,
1,767,,,1.7178542613983154,,
1,768,,,1.764926552772522,,
1,769,,,1.7289454936981201,,
1,770,,,1.758873462677002,,
1,771,,,1.7410613298416138,,
1,772,,,1.7402920722961426,,
1,773,,,1.729846477508545,,
1,774,,,1.7298439741134644,,
1,775,,,1.7431154251098633,,
1,776,,,1.7321782112121582,,
1,777,,,1.6800181865692139,,
1,778,,,1.782251238822937,,
1,779,,,1.6573787927627563,,
1,780,,,1.5945777893066406,,
1,781,,,1.6904268264770508,,
1,782,,,1.6425880193710327,,
1,783,,,1.7066962718963623,,
1,784,,,1.665357232093811,,
1,785,,,1.766228199005127,,
1,786,,,1.7770417928695679,,
1,787,,,1.6779214143753052,,
1,788,,,1.6692988872528076,,
1,789,,,1.7048747539520264,,
1,790,,,1.6887046098709106,,
1,791,,,1.6697101593017578,,
1,792,,,1.6756354570388794,,
1,793,,,1.6874279975891113,,
1,794,,,1.6973152160644531,,
1,795,,,1.750614881515503,,
1,796,,,1.690625548362732,,
1,797,,,1.6436362266540527,,
1,798,,,1.6901894807815552,,
1,799,,,1.6269949674606323,,
1,800,,,1.7147332429885864,,
1,801,,,1.7353861331939697,,
1,802,,,1.6526488065719604,,
1,803,,,1.638255000114441,,
1,804,,,1.6725401878356934,,
1,805,,,1.619121789932251,,
1,806,,,1.7976419925689697,,
1,807,,,1.733792781829834,,
1,808,,,1.7068721055984497,,
1,809,,,1.6342849731445312,,
1,810,,,1.6548163890838623,,
1,811,,,1.7124887704849243,,
1,812,,,1.7035794258117676,,
1,813,,,1.6568756103515625,,
1,814,,,1.877131462097168,,
1,815,,,1.734961748123169,,
1,816,,,1.6929515600204468,,
1,817,,,1.7184648513793945,,
1,818,,,1.6128818988800049,,
1,819,,,1.7218899726867676,,
1,820,,,1.7589949369430542,,
1,821,,,1.7172808647155762,,
1,822,,,1.6735084056854248,,
1,823,,,1.7070250511169434,,
1,824,,,1.6223948001861572,,
1,825,,,1.7796926498413086,,
1,826,,,1.7328405380249023,,
1,827,,,1.7564994096755981,,
1,828,,,1.7000157833099365,,
1,829,,,1.7221750020980835,,
